title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
10 至 100 片天然排毒枕 - 睡眠中排出毒素 - 50 片装 - 5 盒装 KINOKI,50张贴纸 - 5盒 KINOKI,8.61,https://cf.shopee.com.br/file/br-11134207-81ztc-mkcpi540uebn2a,http://shopee.com.br/product/318517967/20998316531,足部护理,足贴,IVCN202604205263,139837336052,https://detail.1688.com/offer/996178880379.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,20998316531,8.61759,5月,1
透明亚克力指甲油展示架 - 7层亚克力架 - 3层、4层、5层、6层、7层凝胶指甲油架 - 7层凝胶指甲油柜,7层,5.11,https://cf.shopee.vn/file/vn-11134207-7qukw-liik7xienowi09,http://shopee.vn/product/994131558/22546561338,指甲护理,美甲工具,IVCN202604289592,148260857657,https://detail.1688.com/offer/814784118342.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,22546561338,5.11995,5月,1
Rouni 高级亮泽凝胶面油_Rouni 高级亮泽凝胶面油,Rouni 高级亮泽凝胶面油,4.78,https://cf.shopee.vn/file/vn-11134211-7r98o-lz3ayknn02tp29,http://shopee.vn/product/15435461/29558192218,指甲护理,甲油胶,IVCN202604205277,148750554427,https://detail.1688.com/offer/921974524251.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-20发布,29558192218,4.78129,5月,1
ANGELICA 20克超亮泽、超耐用凝胶指甲油底油/亮油（新品）- 高级亮油,（全新）顶级钻石,8.25,https://cf.shopee.vn/file/vn-11134207-7ra0g-m9l0tc2qfzfe52,http://shopee.vn/product/265718999/21167426328,指甲护理,甲油胶,IVCN202604205283,166863682202,https://detail.1688.com/offer/735317123101.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,21167426328,14.16877,5月,1
TAYE 双头美甲贴片 (p064) 适用于短款天然指甲（包含两种形状：方形和尖形）_1,1,2.75,https://cf.shopee.vn/file/vn-11134207-7ras8-md7490ynbyos76,http://shopee.vn/product/1243389382/40062106319,指甲护理,甲片,IVCN202604205287,177261050574,https://detail.1688.com/offer/907597238343.html?spm=a26352.b28411319/2508.0.0,1688参考链接,04-20发布,40062106319,13.34695,5月,1
指甲清洁刷 777_14号,第14号,4.19,https://cf.shopee.vn/file/vn-11134207-7r98o-luudwvtjal1u9c,http://shopee.vn/product/788821052/25528074172,指甲护理,美甲笔,IVCN202604205291,178184223758,https://detail.1688.com/offer/562586791913.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i25&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,25528074172,4.19129,5月,1
正品 Rabia 35 色高级凝胶指甲油套装，质地浓稠顺滑，色彩还原度高。颜色齐全。,所有颜色套装,97.72,https://cf.shopee.vn/file/vn-11134207-7ras8-mbjpwj8jyr9j63,http://shopee.vn/product/1544215906/42009467053,指甲护理,甲油胶,IVCN202604289596,178995328714,https://detail.1688.com/offer/843599918957.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-28发布,42009467053,97.72675,5月,1
正品 Rabia 35 色高级凝胶指甲油套装，质地浓稠顺滑，色彩还原度高 - 粉色调套装,粉色调套装,50.23,https://cf.shopee.vn/file/sg-11134201-7rfid-m9gs2lbz79ll60,http://shopee.vn/product/1544215906/42009467053,指甲护理,甲油胶,IVCN202604289598,178995328715,https://detail.1688.com/offer/895586685537.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-28发布,42009467053,94.55885,5月,1
电动足部去茧器/足部死皮去除器/足部磨砂器/专业修脚工具,电动足部老茧去除器 足部死皮去除器 足部磨砂器 专业修脚工具,4.51,https://cf.shopee.com.my/file/sg-11134201-7rd47-luoph38n6zy5ac,http://shopee.com.my/product/250648990/22389979693,足部护理,电动磨脚器,IVCN202604205305,195066753708,https://detail.1688.com/offer/898059748246.html?spm=a26352.b28411319.offerlist.5.d7431e62jyG4I1&cosite=-&tracelog=p4p&_p_isad=1&clickid=4cfbab2bf6d84aac8b8d914a60f9aaf7&sessionid=4c27018ab46b184c911a1ef4e08e7f2f,1688参考链接,04-20发布,22389979693,4.51203,5月,1
（不兼容 T10 - T11 指甲烘干机）U1 指甲手托，方便、高品质、坚固的桌面手托，适用于 T8_Be 指甲烘干机。,是,41.83,https://cf.shopee.vn/file/vn-11134207-7ra0g-m9ahfcsx6ru621,http://shopee.vn/product/1103620080/26818189083,指甲护理,手枕,IVCN202604205307,198387267726,https://detail.1688.com/offer/831673528284.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,26818189083,41.83868,5月,1
这款指甲油专为彩色铅笔绘画而设计，对所有类型的彩色铅笔都有极佳的附着力——哑光顶油，专为彩色铅笔绘画而设计。,这款指甲油专为彩色铅笔绘画而设计，对所有类型的彩色铅笔都有极佳的附着力——哑光顶油，专为彩色铅笔绘画而设计。,4.06,https://cf.shopee.vn/file/vn-11134207-7ra0g-m8lk5f0oauzy6a,http://shopee.vn/product/112911368/24994021152,指甲护理,甲油胶,IVCN202604205309,198422845387,https://detail.1688.com/offer/896861702627.html?spm=a26352.b28411319.offerlist.6.78aa1e626kbj8j,1688参考链接,04-20发布,24994021152,4.0671,5月,1
可充电式指甲磨甲器 M50 电机 [含陶瓷磨头] 带保修_粉色,粉色的,67.05,https://cf.shopee.vn/file/vn-11134207-7ras8-mc32fcvb5aj2bd,http://shopee.vn/product/334387583/42458234757,指甲护理,打磨机,IVCN202604205329,216158285997,https://detail.1688.com/offer/898090954395.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b5ecd17634614823072542e0df1&token=8EQACwQlFmrgVtDnWhLbe8KysF4FD3nDRMPUF18aMATuj1yIwrQnQ4u%2B9kmhmX0F,1688参考链接,04-20发布,42458234757,67.05758,5月,1
便携式足部磨砂器/去角质器，足部刮刀/磨砂器，老茧去除器，足跟磨砂器，可充电USB接口,便携式足部去角质器/刮刀/磨脚器/足跟老茧去除器 - USB充电式,24,https://cf.shopee.com.br/file/br-11134207-7r98o-mah37fae5se107,http://shopee.com.br/product/645807729/21498200709,足部护理,电动磨脚器,IVCN202604205331,219175546085,https://detail.1688.com/offer/912088410802.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0b52090217671547658491580e0f84&token=0IGUhLnGN40hS1hn9C90tJUXPI%2BjDHuKH1Fpl5OMBsYjVPf%2Ft9To5oqkfE0iZ%2FX4&tracelog=cps&clickid=23855b38ea81e34c90bfcdfe04321889&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B14167BE384A6AA97459A456CC37B7FAAE621D04453E51F5311E420E3A80697F7B348394BC3CC3C62B9992F8828C4BE8927558FA50142290EB403326075C4DB3ECFDD63695C93AB09AAA58B628250999374BB527EEA9C91D24D860682D956938AC2885D67A0A05B7FA4CB333DFDC8DFA0257D96DCDC41BE9AD650C40302C5BBDAD1433B6233E149BDB%26cbu_cps_trace_flag%3Dwrite,1688参考链接,04-20发布,21498200709,68.27181,5月,1
Niao棕色毛刷，多种型号可选：N01、N02、N03、N05、N07、N09、N11、N​​12、N13 - Niao棕色毛刷9,鸟9号棕色毛刷,3.92,https://cf.shopee.vn/file/vn-11134207-7ras8-m0y8yjbxizov9e,http://shopee.vn/product/149020303/23246129738,指甲护理,美甲笔,IVCN202604205333,221730758308,https://detail.1688.com/offer/770942631974.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A2166f71a17564388715756481e0c53&token=rkypw41dUronI3WADfGvx7r3Znshe9IiswZQXVz8neQOMd%2FWhuR0NrqxyconrfYq&tracelog=cps&clickid=acc41c6e0eaa15cf778b35656e949187&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC31BEBF93134A5E855DF96BD0C7F1EAED718DB49D43B6DF26CC6F5316BEA5D89D7EEF6D6099BA67CE089F770C23C101B7C1949A80943B168AA4349F9A5B59B223C1FB44C3433763464D39E7616D2BC5F8947D8468AD3BA69739F013584C04169C9CD0C54F7B51595E7FA59FB0302CE8089D63D035263AE3FC9A28BB5F52E3F3E69D6596736F48307D8C0098259D545201%26cbu_cps_trace_flag%3Dwrite,1688参考链接,04-20发布,23246129738,3.92477,5月,1
【使用优惠码 COSBAUH3，满 30 万元立减 8%】正品 T10 Mate 60，Sun Mate 60 凝胶美甲烘干机（90 颗 LED 灯珠）,【使用优惠码 COSBAUH3 可享满 30 万元订单立减 8%】正品 T10 Mate 60，Sun Mate 60 凝胶固化灯（90 颗 LED 灯珠）,35.54,https://cf.shopee.vn/file/vn-11134207-7r98o-lvyudfr6kpuj56,http://shopee.vn/product/517419657/25100170211,指甲护理,美甲灯,IVCN202604289612,222243397402,https://detail.1688.com/offer/900682161481.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,25100170211,35.54208,5月,1
（不兼容T10-T11型美甲烘干机）U1美甲手托，方便、高品质、坚固的桌面手托，适用于T8型美甲烘干机_棕色,棕色的,40.32,https://cf.shopee.vn/file/vn-11134207-7ra0g-m79o9yjuc3x4a5,http://shopee.vn/product/1103620080/26818189083,指甲护理,手枕,IVCN202604205339,223928947152,https://detail.1688.com/offer/831673528284.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,26818189083,40.32217,5月,1
正品 AAA HL555 HL503 HL505 HL506 HL401 HL205 指甲角质层钳 - 专业钢制指甲角质层钳，用于指甲护理_HL 555,HL 555,3.52,https://cf.shopee.vn/file/vn-11134207-7r98o-lwmbnoy4lpsrfd,http://shopee.vn/product/156756262/18460608374,指甲护理,死皮剪,IVCN202604289614,230209723548,https://detail.1688.com/offer/928712654622.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,18460608374,3.52489,5月,1
Babire 3D凝胶美甲，专为凝胶花朵设计和白色渐变补色而配制（新包装） - 白色,白色的,4.5,https://cf.shopee.vn/file/vn-11134207-7r98o-lm5xxjnfog6789,http://shopee.vn/product/896114028/23281647159,指甲护理,甲油胶,IVCN202604205347,232072578631,https://detail.1688.com/offer/892461691512.html?spm=a26352.13672862.offerlist.109.281e1e62OEzsC5,1688参考链接,04-20发布,23281647159,10.77916,5月,1
ROU ni 指甲油凝胶，全新酒红色，秋冬新年系列，红色调更衬白皙肤色_套装 CWR,CWR 组,38.46,https://cf.shopee.vn/file/vn-11134207-820l4-mei1xz554ikg05,http://shopee.vn/product/1618360778/28192170581,指甲护理,甲油胶,IVCN202604289620,234547194904,https://detail.1688.com/offer/990635783965.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b5681be17663843507123319e104c&token=ZD7jvPO1P%2BYIOFNqEhBCz3Y5Z1bEK9YlbC45bZpCI9tl7VdrBqiafUKtyZ2Fn6K3,1688参考链接,04-28发布,28192170581,38.46614,5月,1
电动去茧器，电动磨脚器二合一，可充电专业足部打磨器，去除足部干燥死皮_粉色,粉色的,43,https://cf.shopee.com.my/file/sg-11134201-7rdwa-lz3hmqos6vbbbe,http://shopee.com.my/product/303844084/26808198739,足部护理,电动磨脚器,IVCN202604205353,236662793556,https://detail.1688.com/offer/910600950964.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-20发布,26808198739,54.66174,5月,1
Antihydrex 软膏 70g 原装多汗症 臭汗症 出汗 尿布疹 脚臭 手臭 腋臭 perspirex_1xANTIHYDREX 软膏 70g 巴西,1xPOMADA ANTIHYDREX 70克 巴西,103.48,https://cf.shopee.com.br/file/br-11134207-81z1k-mhdj4gll0hzb20,http://shopee.com.br/product/301912578/20538155945,足部护理,护理类,IVCN202604205359,239417264643,https://detail.1688.com/offer/990060616320.html?spm=a26352.b28411319.offerlist.16.b2a61e62r78qiC,1688参考链接,04-20发布,20538155945,103.48452,5月,1
[W.DRESSROOM] 香水护手霜 – 2 种香味_四月棉花,四月棉花,11.34,https://cf.shopee.ph/file/sg-11134207-8226f-mhjnk4dukg0689,http://shopee.ph/product/1473275966/40627611277,手部护理,护手霜,IVCN202604205369,244131287997,https://detail.1688.com/offer/992218489792.html?spm=a26352.b28411319/2508.0.0,1688参考链接,04-20发布,40627611277,11.34906,5月,1
高级银色闪粉混合套装——闪光闪粉用于美甲装饰，孔雀闪粉用于大理石纹美甲，也适用于化妆_4罐闪光闪粉,4个闪光罐,2.19,https://cf.shopee.vn/file/vn-11134207-7ras8-m1zu0b7okpumcd,http://shopee.vn/product/402502521/4992379811,指甲护理,美甲粉,IVCN202604205373,246914454097,https://detail.1688.com/offer/879681132306.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-20发布,4992379811,2.19198,5月,1
白色钻石猫眼指甲油套装，4 款超亮色（附色卡）_白色钻石猫眼指甲油套装，4 款超亮色（附色卡）,白色钻石猫眼指甲油套装，4 款超亮颜色（附色卡）,14.12,https://cf.shopee.vn/file/vn-11134207-81ztc-mkjqevkwrkefb4,http://shopee.vn/product/334387583/28767422578,指甲护理,甲油胶,IVCN202604289624,247015150588,https://detail.1688.com/offer/843985112523.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,28767422578,14.12437,5月,1
DAN Zhihe 琥珀猫眼指甲油套装，8 款超亮色（含色卡）_8 色,8种颜色,27.76,https://cf.shopee.vn/file/cn-11134207-820l4-mjexr7hzdx4z6a,http://shopee.vn/product/1477980972/42477978245,指甲护理,甲油胶,IVCN202604289626,249142589911,https://detail.1688.com/offer/959146331700.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&sk=consign&spm=a2639h.29135442.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-28发布,42477978245,27.76681,5月,1
ANGELICA 超功能套装：底胶、封层、指甲硬化剂、BIAB、标准色凝胶指甲油 - 升级版 20g 瓶装（新款）三合一指甲硬化剂,（新品）三合一指甲硬化剂,11,https://cf.shopee.vn/file/vn-11134207-7ra0g-m9l0thl4do4ud4,http://shopee.vn/product/265718999/29472138536,指甲护理,甲油胶,IVCN202604205385,252371172940,https://detail.1688.com/offer/735317123101.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=3435e17ce6d01194dda1cdd629996c8d,1688参考链接,04-20发布,29472138536,17.15623,5月,1
ANGELICA 超功能套装：底胶、封层、指甲硬化剂、Biab、标准色凝胶指甲油（升级版，20克瓶装）（新品）高光封层,（新款）顶级高端球,11,https://cf.shopee.vn/file/vn-11134207-7ra0g-m9l0tc2qfzfe52,http://shopee.vn/product/265718999/29472138536,指甲护理,甲油胶,IVCN202604205387,252371172942,https://detail.1688.com/offer/735317123101.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=3435e17ce6d01194dda1cdd629996c8d,1688参考链接,04-20发布,29472138536,15.8209,5月,1
高级皮革包裹U型钉形扶手 | U型木框钉形扶手​​，带软垫_黑色,黑色的,34.11,https://cf.shopee.vn/file/vn-11134207-7ra0g-m767tn78p28xfd,http://shopee.vn/product/116696049/28629041565,指甲护理,手枕,IVCN202604289628,252841490828,https://detail.1688.com/offer/890464610053.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,28629041565,34.11099,5月,1
正品 FENGSHENGMEI 浓缩凝胶美甲套装，12 色，打造光滑表面，轻松绘制图案_产品编号 1,代码 1,26.51,https://cf.shopee.vn/file/vn-11134207-7ra0g-m7qe5u4h0xipe7,http://shopee.vn/product/1500254863/28080044848,指甲护理,甲油胶,IVCN202604289630,252926452610,https://detail.1688.com/offer/967742140031.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i15&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-28发布,28080044848,26.51787,5月,1
正品 T8 UV LED 72W 美甲烘干机 - SUN T8 凝胶美甲烘干机，6 个月保修，快速烘干美甲_FITO T8 PLUS 白色,FITO T8 PLUS 白色,74.49,https://cf.shopee.vn/file/vn-11134207-820l4-mgc2z9gbludlb7,http://shopee.vn/product/1032323216/21681958800,指甲护理,美甲灯,IVCN202604289632,254048686452,https://detail.1688.com/offer/922360202258.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-28发布,21681958800,74.49036,5月,1
Kaise 120色高级凝胶指甲油套装 - 包含果冻、不透明和闪光色调 - 质地浓稠顺滑 - 包含色卡、底油和亮油_Kaise 120色套装,设置 Kaise 120 mau,399.36,https://cf.shopee.vn/file/vn-11134207-7ras8-mbv7rvvdr2wi80,http://shopee.vn/product/114394036/28327760199,指甲护理,甲油胶,IVCN202604205401,257747121001,https://detail.1688.com/offer/837217540585.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bb405a417663776019581992e1087&token=hUiD%2Fi4Y03jzeameKyDXt7DtOtTmo%2Bk0qHJeaH4ddDhKKm2f4QG5NlOjF%2BzyahVC,1688参考链接,04-20发布,28327760199,399.36594,5月,1
1个精致小猫钥匙扣可折叠不锈钢指甲钳旋转式脚趾甲修剪器修指甲器_银色,银,2.25,https://cf.shopee.vn/file/sg-11134201-7rfgt-m9fc4ux9u0fdeb,http://shopee.vn/product/1074405686/26086195842,指甲护理,指甲剪,IVCN202604205405,258386058872,https://detail.1688.com/offer/943180238493.html?spm=a26352.b28411319/2508.0.0,1688参考链接,04-20发布,26086195842,2.2583,5月,1
ANNIES 渐变酒红色凝胶指甲油 – 芬芳优雅的果冻效果_4色套装,一套4种颜色,10.16,https://cf.shopee.vn/file/sg-11134201-7rdwf-mbyufctt56hm9b,http://shopee.vn/product/1514844746/44005301607,指甲护理,甲油胶,IVCN202604289634,265447500991,https://detail.1688.com/offer/873199402256.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=9e96843659d2a323a35a028617572e4c&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B1C521AF914C00B5096156F70EF5FECE9621276C02A01E064315228774463B0823348394BC3CC3C62B9992F8828C4BE892B3FA967EC922B65D4000F83DFF35F3076E5C4FD09D5FE1583E840F23044D7F1E7402C0CA9350349B067CD9405AECD5C69DF4B552A3B36D9DAD3A6026AFBC9306EA1E98A205F3270AEB07D7F43C72D48CED5D8F208CC58920%26cbu_cps_trace_flag%3Dwrite,1688参考链接,04-28发布,44005301607,10.16834,5月,1
Dulcéa 专业指甲油，粘合、硬化、控油套装_TOP + BASE DULCÉA,TOP + BASE DULCÉA,3.76,https://cf.shopee.vn/file/vn-11134207-81ztc-mmd4e3p9exvm29,http://shopee.vn/product/371414466/41851311860,指甲护理,甲油胶,IVCN202604205407,270112826278,https://detail.1688.com/offer/684474383341.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i16&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-20发布,41851311860,18.02326,5月,1
ANNIES 水润猫眼磁性凝胶指甲油闪粉磁性可卸UV/LED半永久白色,白色的,5.82,https://cf.shopee.ph/file/cn-11134207-820l4-migytdnts1kya5,http://shopee.ph/product/1582073571/40509388104,指甲护理,美甲粉,IVCN202604205409,270785645198,https://detail.1688.com/offer/737075016127.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A2154647417663891446625052e1060&token=sLchtLGS%2BQzaYMdAKM62Y3rTL%2BZn83DQT5DZLATFs%2BlCR9NF3wazVPVrIzV%2F1p%2BE&tracelog=cps&clickid=1f0d4c286058aa9495ab87f0c95cc6ce&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B17C482B9D77E39E8865713DE27E0E8D81F1DC1CA527EBBF12A41CF249DB4BAB65348394BC3CC3C62B9992F8828C4BE89298CB367F2837FB6DA7D40A19840BFB7ED09BE4FEC617F72B7A9B7FFE3EDE515F7402C0CA9350349B067CD9405AECD5C60FAC1EC929B415B4C8D5CCE3A5E53E09E46820F7E4886EA6C809ACF692355EFAB371C1837C569DAC%26cbu_cps_trace_flag%3Dwrite,1688参考链接,04-20发布,40509388104,5.82399,5月,1
